,0
590,Armor:Gnomish leather gloves
591,Armor:Gnomish leather helm
592,Armor:Gnomish plate body armor
593,Armor:Goffered plate
594,Armor:Gold chain helm adorned with a spiraling horn
595,Armor:Gold leather mask painted with stands of cattails
596,Armor:Gold-inlaid peytrel crafted from heavy plate
597,Armor:Gold-wash steel vambraces
598,Armor:Golden chain armor adorned with carved ivory lion's teeth
599,Armor:Golden chain gloves adorned with carved ivory lion's teeth
600,Armor:Golden chain hauberk shot through with spidersilk strands
601,Armor:Golden chain helm adorned with carved ivory lion's teeth
602,Armor:Golden chain helm shot through with spidersilk strands
603,Armor:Golden gauntlets set with animite flecks in each scale
604,Armor:Golden gauntlets with copper spikes
605,Armor:Golden great helm shaped like a ram's head
606,Armor:Golden great helm with embossed wings on either side
607,Armor:Golden great helm with large copper spikes running down the center
608,Armor:Golden hunting leathers embossed with scarlet firebirds
609,Armor:Golden jousting plate with a rising sun emblazoned across the chest
610,Armor:Golden mask with gilt features rendered in tiny beads
611,Armor:Golden muscled lorica with plaited copper sleeves and lambrequins
612,Armor:Golden plate armor embossed and chased with rampant heraldic lions
613,Armor:Great helm
614,Armor:Great helm adorned with a pair of twisting platinum horns
615,Armor:Great helm enameled with a pearl grey tower being hit by a bright white lightning bolt
616,Armor:Great helm topped with a silver crown and pure white swan feather plumes
617,Armor:Green balaclava with brown tinted links that form a boulder
618,Armor:Green field plate armor set with a disc on the chest
619,Armor:Green helm engraved with an interlocking boulder pattern
620,Armor:Green leather hood edged with a thin band of white
621,Armor:Green-tinted hauberk with iron pauldrons
622,Armor:Grey clay armor made from linked square plates
623,Armor:Grey leather armor with a diagonally-patterned black and white tabard
624,Armor:Grey leather gauntlets embossed with the crest of the Empaths' Guild
625,Armor:Grey leather mask with eyeholes centered in black circles
626,Armor:Grey steel riot helm with an icesteel visor
627,Armor:Half-faced damite spanghelm with an articulated neck flange
628,Armor:Half-plate armor
629,Armor:Hammered bronze gauntlets
630,Armor:Hammered bronze greaves
631,Armor:Hammered bronze vambraces
632,Armor:Hammered steel gauntlets with gilded cuffs
633,Armor:Hand-tooled red leather casque
634,Armor:Hardened black leather gloves (1)
635,Armor:Hardened black leather gloves (2)
636,Armor:Heavy black jacket with overlapping lapels secured with a black cotton belt (1)
637,Armor:Heavy black jacket with overlapping lapels secured with a black cotton belt (2)
638,Armor:Heavy black riding gloves (1)
639,Armor:Heavy black riding gloves (2)
640,Armor:Heavy bronze greaves worked to a high polish
641,Armor:Heavy grey Musparan silk legwraps (1)
642,Armor:Heavy grey Musparan silk legwraps (2)
643,Armor:Heavy ice-white caftan embroidered with twining adders along its sleeves
644,Armor:Heavy leather mask covered in silver skull-shaped studs
645,Armor:Heavy mail armor smudged with paint in camouflage colors
646,Armor:Heavy mail thorakes crafted from tyrium links
647,Armor:Heavy mesh chanfron inlaid with a gold coin
648,Armor:Heavy mesh crupper with gold-inlaid braiding
649,Armor:Heavy mesh peytrel with gold-inlaid braiding
650,Armor:Heavy ratcatcher's gloves
651,Armor:Heavy red leather gloves edged with fire agate studs
652,Armor:Heavy ring mail (1)
653,Armor:Heavy ring mail (2)
654,Armor:Heavy robe of deep red cloth that boldly displays Yavash (1)
655,Armor:Heavy robe of deep red cloth that boldly displays Yavash (2)
656,Armor:Heavy robe of dull black cloth with subtle flecks of gold (1)
657,Armor:Heavy robe of dull black cloth with subtle flecks of gold (2)
658,Armor:Heavy robe of pale blue cloth with silver scrollwork (1)
659,Armor:Heavy robe of pale blue cloth with silver scrollwork (2)
660,Armor:Heavy silvered plate armor
661,Armor:Heavy traveling cloak of thick leather painted with a bright smiley face
662,Armor:Heavy white scholar's robe emblazed with the crest of the Asemath Academy
663,Armor:Helm
664,Armor:Helm of crimson steel and black iron fashioned into the visage of a bellowing horned beast
665,Armor:Helm of pitted steel fashioned into a skull and jawbone with enormous curving horns
666,Armor:Hide breastplate
667,Armor:Hide coat
668,Armor:Highly polished ceremonial battle plate with leaf-patterned layers of gold filigree
669,Armor:Highly polished handguards etched with an intricate ivy pattern
670,Armor:Highly polished jousting plate edged with dark leather straps
671,Armor:Highly polished plate armor edged in gold with an embossed image of a raven across the breastplate
672,Armor:Hooded leather mask stitched together with dark rawhide
673,Armor:Hooded silverweave cowl lined with softened nightmare black leather
674,Armor:Horned great helm
675,Armor:Horned great helm painted with an intense eagle-like visage
676,Armor:Horned helmet
677,Armor:Horse-like mask with leather tipped ears at the top (1)
678,Armor:Horse-like mask with leather tipped ears at the top (2)
679,Armor:Huge steel hauberk painted across the chest with a crossbow crushing a boulder
680,Armor:Hunting leathers (large)
681,Armor:Hunting leathers (medium)
682,Armor:Hunting leathers (small)
683,Armor:Hunting leathers decorated with purple handprints
684,Armor:Imbricated chain greaves
685,Armor:Imbricated chain hood
686,Armor:Imbricated chain shirt
687,Armor:Imbricated mail gloves
688,Armor:Imperial battle helm
689,Armor:Indigo turban with dangling silver stars (1)
690,Armor:Indigo turban with dangling silver stars (2)
691,Armor:Insulated black wool pants trimmed with gold silk ribbon
692,Armor:Insulated gloves (crafted)
693,Armor:Insulated mask (crafted)
694,Armor:Insulated white gloves
695,Armor:Insulated white gloves (2)
696,Armor:Insulated white mask painted with a hawk's face
697,Armor:Insulated white mask painted with a hawk's face (2)
698,Armor:Insulated white robe painted with shamanic symbols
699,Armor:Insulated white robe painted with shamanic symbols (2)
700,Armor:Iron gauntlets deeply engraved with stylized lions
701,Armor:Iron-banded leather helm
702,Armor:Iron-bound pitted steel great helm with spiraling bone horns
703,Armor:Iron-mesh crinnet adorned with a single gold coin
704,Armor:Iron-mesh flanchard lined with thick scarlet cloth
705,Armor:Ivory leather mask edged with brown owl feathers
706,Armor:Jeweled butterfly mask
707,Armor:Jousting plate with a bright orange x across the breastplate
708,Armor:Kitchen pot helm
709,Armor:Kitchen pot helm painted with a winged pig
710,Armor:Knee-length blue robe
711,Armor:Laced mail chausses
712,Armor:Lacquered black chainmail
713,Armor:Lacquered black leathers
714,Armor:Lacquered black light plate
715,Armor:Lamellar armor
716,Armor:Laminated breastplate
717,Armor:Laminated chain mail
718,Armor:Laminated hauberk
719,Armor:Layered black leather armor embossed with sinuous Eth'ral'khh
720,Armor:Layered dark steel armor carved with an intricate scale pattern
721,Armor:Leaf-encrusted leather armor (1)
722,Armor:Leaf-encrusted leather armor (2)
723,Armor:Leaf-encrusted leather gloves (1)
724,Armor:Leaf-encrusted leather gloves (2)
725,Armor:Leaf-encrusted leather helm (1)
726,Armor:Leaf-encrusted leather helm (2)
727,Armor:Leather armbands
728,Armor:Leather aventail
729,Armor:Leather belt
730,Armor:Leather Breastplate
731,Armor:Leather breastplate smeared with painted tribal markings
732,Armor:Leather brigandine
733,Armor:Leather coat
734,Armor:Leather coif
735,Armor:Leather cowl
736,Armor:Leather dueling gauntlets tooled to resemble black panther paws with fire-gilded claws
737,Armor:Leather forearm guards
738,Armor:Leather gauntlets embossed with a single flame
739,Armor:Leather gauntlets with fires encircling the wrists
740,Armor:Leather gloves
741,Armor:Leather gloves reinforced with iron bands
742,Armor:Leather greaves
743,Armor:Leather helm
744,Armor:Leather helm plumed with vibrant red feathers
745,Armor:Leather jerkin (2)
746,Armor:Leather legbands
747,Armor:Leather long gauntlets
748,Armor:Leather mask decorated with a row of steel studs along the edge
749,Armor:Leather reinforced aventail
750,Armor:Leather reinforced helm
751,Armor:Leather Reinforced Helm
752,Armor:Leather reinforced tasset
753,Armor:Leather riding gloves etched with lightning bolts from hem to fingertips
754,Armor:Leather robes embossed with rising flames
755,Armor:Leather tasset
756,Armor:Leather vambraces
757,Armor:Leather Vambraces
758,Armor:Leather-palmed canvas sailmaker's gloves
759,Armor:Leathers (1)
760,Armor:Lightened chain shirt
761,Armor:Lined cloak
762,Armor:Lion's-head visored helm
763,Armor:Long battle gambeson (crafted)
764,Armor:Long dusky green jacket lined with dull brass buttons (1)
765,Armor:Long dusky green jacket lined with dull brass buttons (2)
766,Armor:Lunated plate
767,Armor:Lustrous blued field plate etched and gilded with foliate strapwork bands
768,Armor:Lustrous blued-steel mitten gauntlets with gilded foliate scrollwork etched on the cuffs
769,Armor:Lustrous blued-steel sallet accented with gilded foliate scrollwork
770,Armor:Lustrous ceremonial plate with obsidian chips hammered into the image of a warhorse
771,Armor:Mail armor formed of rich purple links
772,Armor:Mail gauntlets
773,Armor:Mail gauntlets edged in silver-gilt links
774,Armor:Mail gauntlets painted to resemble rotting flesh
775,Armor:Mail jerkin
776,Armor:Makeshift breastplate of overlapping metal cafeteria trays
777,Armor:Makeshift cloth hauberk made from tightly braided bedsheets
778,Armor:Makeshift leather greaves
779,Armor:Makeshift mining helm fashioned from a steel cookpot
780,Armor:Malleated bronze hauberk
781,Armor:Mask crafted from a large yellowed bear skull
782,Armor:Massive plate armor covered in a tangle of rust streaks
783,Armor:Matte black ring mail forged with irregularly spaced steel links
784,Armor:Matte ebony heavy plate gauntlets inset with a hematite ornament
785,Armor:Matte ebony visored helm set with a carved hematite
786,Armor:Matte-black chain hauberk
787,Armor:Medium armor
788,Armor:Metal breastplate
789,Armor:Metal Breastplate
790,Armor:Metal breastplate etched with a rising phoenix
791,Armor:Midnight black great helm with twisted horns protruding from the sides
792,Armor:Midnight blue double leathers tooled with a chaotic shrike and thorn pattern
793,Armor:Mini leather legguards
794,Armor:Mini leather vambraces
795,Armor:Mirror-finished obsidian plate blazoned with a crimson dragon rampant over a rising sun
796,Armor:Mirror-finished silver plate bedecked with loops of blued steel chain
797,Armor:Mirrored helm with strips of storm grey enamel over the visor
798,Armor:Misshapen black leather mask
799,Armor:Misshapen bone breastplate with pitted grooves
800,Armor:Misshapen bone gauntlets with sharpened talons
801,Armor:Misshapen bone mask
802,Armor:Misty grey hunters trimmed in delicate white dove feathers
803,Armor:Monstrous black dragon helm
804,Armor:Mossy green leather mask with subtle brown undertones
805,Armor:Mottled brown and grey robe
806,Armor:Mottled grey gloves
807,Armor:Mottled grey hood
808,Armor:Mottled pair of double leathers painted with a glaring panther
809,Armor:Mud-caked cuirbouilli coat
810,Armor:Mud-caked double leather
811,Armor:Mud-caked half plate
812,Armor:Mud-caked leather helm
813,Armor:Mud-caked metal breastplate
814,Armor:Muddy bone-studded greaves
815,Armor:Multilayered black robe slashed to reveal tendrils of silver (1)
816,Armor:Multilayered black robe slashed to reveal tendrils of silver (2)
817,Armor:Muracite great helm sculpted to resemble the visage of a yawning shrew
818,Armor:Neckguard
819,Armor:Night-black jousting plate streaked with bolts of lightning
820,Armor:Nightmare black gloves
821,Armor:Nightmare black gloves painted with skeleton hands
822,Armor:Nightmare black hood painted with a leering skull
823,Armor:Nightmare black leathers
824,Armor:Nightmare black robe emblazed with a flaming skull
825,Armor:Nondescript purple hood (1)
826,Armor:Nondescript purple hood (2)
827,Armor:Notched mask (crafted)
828,Armor:Obsidian helm with a burnished silver visor and scarlet gryphon plumes
829,Armor:Oiled black barmail
830,Armor:Oiled black leather armor fashioned to resemble a beetle
831,Armor:Oiled leather armor reinforced with darkened steel plates and spiked guards
832,Armor:Oiled leather jacket
833,Armor:Old leather helm tooled with writhing serpents
834,Armor:Old massive plate armor
835,Armor:Olvi hunting leathers with the tiny image of a black panther finely tooled on the back
836,Armor:Olvi war coat
837,Armor:Orange and black striped leather mask with diamond eyeholes
838,Armor:Ornamental jade claw guards with etched silver tips
839,Armor:Ornate silver court plate bedecked with loops of polished red-gold chain
840,Armor:Ornately decorated breastplate
841,Armor:Padded chain haqueton
842,Armor:Padded chain helm smudged with paint in camouflage colors
843,Armor:Padded field plate armor smudged with paint in camouflage colors
844,Armor:Padded gauntlets smudged with paint in camouflage colors
845,Armor:Padded gloves (crafted)
