,0
556,Shield:Beaten-bronze Dwarven shield
557,Shield:Black and white checkered tower shield
558,Shield:Black and white cowhide shield
559,Shield:Black ironwood shield studded with bronze fists
560,Shield:Black kite shield painted with the image of a strutting heron
561,Shield:Black medium shield enameled with a silver clenched fist
562,Shield:Black oval shield painted with the image of a dancing skeleton
563,Shield:Black shield emblazoned in silver with a rearing dragon
564,Shield:Black steel tower shield accented by a silvery-white metal inlay of the Empath's Guild crest
565,Shield:Black steel tower shield with a gem in its top edge
566,Shield:Black tower shield carved in the appearance of a fleshless skull
567,Shield:Black tower shield emblazoned with a wounded white unicorn rampant over an enormous red moon
568,Shield:Black tower shield enameled with rose vines
569,Shield:Black-marbled buckler
570,Shield:Blackened battle shield stamped with a cracked skull
571,Shield:Blackened shield painted with a fierce lion leaping through a wall of flames
572,Shield:Blackened steel oval shield inlaid with an angry vixen
573,Shield:Blackened steel targe embellished with a complex tyrium-studded design
574,Shield:Blackened steel target shield inlaid with an angry wolf
575,Shield:Blackened steel valnik shield
576,Shield:Blackened tower shield emblazoned with a brightly polished lightning bolt
577,Shield:Blackened tower shield emblazoned with a brightly polished phoenix rising from a pyre
578,Shield:Blazing shield
579,Shield:Bloodstained leather shield edged with iron spikes
580,Shield:Blue tower shield emblazoned with a snow-capped mountain
581,Shield:Blue-white oval shield banded with burnished steel
582,Shield:Blue-white oval shield banded with hammered copper
583,Shield:Boat plank shield
584,Shield:Boiled leather buckler
585,Shield:Braided wicker shield
586,Shield:Brass-edged battle shield
587,Shield:Bright red tower shield bearing a gold device
588,Shield:Brightly polished steel oval shield emblazoned with a crescent moon
589,Shield:Brilliant green tower shield adorned with a leaping inkhorne
590,Shield:Broad steel jousting shield engraved with a jeweled raven
591,Shield:Bronze rondache embellished with fire-gilded bosses
592,Shield:Bronze tower shield emblazoned with an imposing stag
593,Shield:Bronzed shield embossed with an image of two crossed swords
594,Shield:Bronzed shield engraved with a dragon entangled in ivy
595,Shield:Brush silver tower shield etched with the image of twin crossed battle axes
596,Shield:Brushed silver tower shield etched with the image of a towering keep
597,Shield:Buckler (crafted)
598,Shield:Burnished bronze pavise
599,Shield:Ceremonial battle shield with obsidian chips hammered into the image of a warhorse
600,Shield:Ceremonial shield
601,Shield:Ceremonial war shield embellished with lapis lazuli and onyx
602,Shield:Cherrywood tower shield banded with oak
603,Shield:Chestnut leather shield adorned with a gleaming silver stallion
604,Shield:Circular buckler
605,Shield:Circular buckler painted with a smiling face
606,Shield:Circular buckler painted with a smiling face on it
607,Shield:Circular steel buckler embossed with a trio of interlocking gears
608,Shield:Cooking pot lid
609,Shield:Cooking pot lid painted with a grinning skull
610,Shield:Copper-banded ironwood buckler painted with a coiled ruby-eyed cobra
611,Shield:Coppery oval shield
612,Shield:Coruscated scale buckler
613,Shield:Crescent horsehide shield
614,Shield:Crescent shield decorated with diamond-shaped sapphires
615,Shield:Crescent-shaped steel tower shield embossed with a horn-of-plenty and a cluster of ripe red grapes
616,Shield:Crimson kite shield painted with a fearsome warrior turnip
617,Shield:Crimson target shield crafted from the carapace of a large crustacean
618,Shield:Crimson tower shield painted with a golden sun
619,Shield:Crocodile-skin buckler
620,Shield:Dark ghostly shield
621,Shield:Dark ironwood buckler painted with a field of seven-pointed stars
622,Shield:Dark ironwood buckler painted with a graceful white swan
623,Shield:Dark mahogany shield reinforced with crude strips of iron
624,Shield:Dark red tower shield emblazoned with a ring of golden thorns
625,Shield:Dark steel target shield prominantly displaying a silver crest
626,Shield:Darkened leather buckler adorned with a brass hound's head
627,Shield:Darkened leather siege shield
628,Shield:Darkened steel buckler painted with a lion standing over a fallen warrior
629,Shield:Darkly enameled wooden targe
630,Shield:Deep bronze buckler engraved with an ebony panther
631,Shield:Diminutive target shield stamped with crossing scimitars
632,Shield:Discolored tower shield painted with a great turnip battle scene
633,Shield:Ebon steel sipar inset with flame spinels
634,Shield:Ebony tower shield emblazoned with a platinum lightning bolt striking a stout oak tree
635,Shield:Eight-sided curved shield (2)
636,Shield:Emblazoned tower shield adorned with the silhouette of a spider
637,Shield:Emblazoned tower shield etched with the image of a dark raven
638,Shield:Embossed aegis with concentric circles
639,Shield:Embossed bronze shield with black onyx inlay
640,Shield:Embossed pageant shield
641,Shield:Embossed tower shield inlaid with a mischievous turnip
642,Shield:Emerald green tower shield
643,Shield:Engraved medium shield with a mischievous turnip
644,Shield:Excellent shuri-kota shield
645,Shield:Fine double broad shield
646,Shield:Gem encrusted kite shield depicting the plight of a river frog
647,Shield:Gem-encrusted medium shield depicting the plight of a river frog
648,Shield:Giant black scarab carapace streaked with fading bands of emerald green
649,Shield:Giant mussel shell
650,Shield:Gilded target shield
651,Shield:Gleaming kite shield trimmed in gold
652,Shield:Gleaming metal war shield polished to a reflective shine
653,Shield:Gleaming silver tower shield emblazoned with a crest
654,Shield:Gleaming silver tower shield embossed with a set of golden scales
655,Shield:Gleaming silvery tower shield etched with gold
656,Shield:Gleaming steel Grey Raven guard's shield (1)
657,Shield:Gleaming steel Grey Raven guard's shield (2)
658,Shield:Gloomwood tower shield banded with tyrium
659,Shield:Gnomish battle shield
660,Shield:Gnomish kite shield painted with a black-masked ferret
661,Shield:Gnomish kite shield painted with an amber honeybee
662,Shield:Gnomish shield
663,Shield:Goat-hide shield painted with a majestic lion proudly seated on a sand dune
664,Shield:Gold tower shield emblazoned with a rising sun
665,Shield:Gold-inlaid medium shield emblazoned with a ferociously scowling turnip
666,Shield:Gold-plated tower shield emblazoned with a majestic lion
667,Shield:Gold-washed oval shield emblazoned with a bunch of chickens
668,Shield:Gold-washed target shield emblazoned with a bunch of chickens
669,Shield:Golden kite shield engraved with ebony olive laurels
670,Shield:Golden shield engraved with a lush desert oasis
671,Shield:Goldenoak shield painted with green vertical stripes
672,Shield:Grey Raven prisoner's tray wrapped with leather strapping
673,Shield:Grey Raven warden's shield crafted of blackened steel
674,Shield:Hammered brass shield inlaid with tooled leather
675,Shield:Hammered silver kite shield etched with a scale design
676,Shield:Hammered-gold tower shield acid-etched with a wolf's head
677,Shield:Heavily studded targe
678,Shield:Heavy steel shield laced with gold etching
679,Shield:Hide-covered wooden shield
680,Shield:Hide-covered wooden shield painted with a charging ram
681,Shield:Hide-covered wooden shield painted with a strawberry tart
682,Shield:Highly polished silvery shield engraved with a prancing war horse
683,Shield:Highly-polished tower shield
684,Shield:Icesteel buckler displaying an array of blued moonsilver shards
685,Shield:Indigo shield painted with a fearsome warrior turnip
686,Shield:Intricately carved ironwood shield
687,Shield:Iron-banded kite shield lined with fractured bone
688,Shield:Iron-banded shield with a leather grip
689,Shield:Iron-banded targe of ebonwood
690,Shield:Ivory-edged kite shield bearing an image of a magnificent unicorn
691,Shield:Jeweled tower shield inlaid with a pattern of clawed paw-prints
692,Shield:Jousting shield
693,Shield:Jousting shield (2)
694,Shield:Kertig targe adorned with crimson moonsilver
695,Shield:Kite shield (1)
696,Shield:Kite shield (2)
697,Shield:Kite shield (leather)
698,Shield:Kite shield adorned with ornamental platinum prongs shaped like horns
699,Shield:Kite shield engraved with an undead horde
700,Shield:Kite shield painted with a large red kite
701,Shield:Kite shield painted with a ring of purple flowers circling a smiling gerbil
702,Shield:Laminated bronze shield embossed with a mongoose and cobra locked in mortal combat
703,Shield:Large iron tower shield prominently displaying a silver crest
704,Shield:Large metal block
705,Shield:Large pewter platter with a crude handle on the inside
706,Shield:Large round shield
707,Shield:Large shield with a weight support strap
708,Shield:Large tortoiseshell shield
709,Shield:Leather-covered buckler (1)
710,Shield:Leather-trimmed shield
711,Shield:Leather-wrapped scutum with an etched iron rim
712,Shield:Little black target shield stamped with a silver tart
713,Shield:Lurid green oval shield etched with tendrils of lightning
714,Shield:Lustrous steel sipar painted with a polychromatic conflagration
715,Shield:Massive black Imperial wall shield
716,Shield:Massive polished black round shield with a silvered skull boss
717,Shield:Massive round shield embossed with a rising orichalcum phoenix
718,Shield:Massive steel riot shield painted with a black raven on a dull grey background
719,Shield:Massive steel wall shield embossed with a black tower upon a royal blue field
720,Shield:Massive wall shield bearing the personal arms of Raenaden Jeladric Theren
721,Shield:Masterfully carved ironwood shield
722,Shield:Matte black aegis etched with gold
723,Shield:Matte black tower shield artfully painted with a pride of lions resting amid sand dunes
724,Shield:Matte black tower shield embellished with a huge bloodstone at its center
725,Shield:Matte silver targe painted with a ship
726,Shield:Medium buckler
727,Shield:Medium shield
728,Shield:Medium shield (leather)
729,Shield:Medium shield bearing electrum silhouettes of big cats
730,Shield:Medium shield painted with the image of a galloping horseman
731,Shield:Metal war shield enameled with a pearl grey tower being hit by a bright white lightning bolt
732,Shield:Midnight blue tower shield
733,Shield:Mistwood shield inlaid with an ivory hawk
734,Shield:Moonsilver studded war shield of dark blue glaes
735,Shield:Notched wooden shield
736,Shield:Oiled bullhide shield
737,Shield:Olvi war shield forged from pure lumium
738,Shield:Orange-striped tower shield with bold black lettering
739,Shield:Ordinary shield
740,Shield:Ordinary shield (leather)
741,Shield:Ordinary shield (metal)
742,Shield:Ornately carved medium shield embellished with a golden turnip
743,Shield:Ornately-carved ironwood targe embellished with a golden turnip
744,Shield:Oval ironwood buckler carved to resemble a large sea turtle
