,0
572,Weapon:Bloodwood staff capped with an upturned claw of obsidian
573,Weapon:Bloodwood staff sling with spidersilk whipcords
574,"Weapon:Bloodwood-bound opuscule entitled ""The Solution!"""
575,Weapon:Blowgun dart
576,Weapon:Blowgun darts
577,Weapon:Bludgeon
578,Weapon:Bludgeon (bone)
579,Weapon:Bludgeon (metal)
580,Weapon:Bludgeon (stone)
581,Weapon:Bludgeon painted red-and-black to resemble lava cracks
582,Weapon:Blue steel parry stick etched with playful kittens
583,Weapon:Blue steel scimitar painted with frolicking puppies and kittens
584,Weapon:Blue steel stiletto with a carved penguin grip
585,Weapon:Blue steel walking stick capped with a carved ivory octopus
586,Weapon:Blue togball smasher
587,Weapon:Blue trimmed hobbyhorse with a turquoise sequined seahorse head
588,Weapon:Blue-bladed condottiere with a cross-guard shaped like a slithering snake
589,Weapon:Blue-bladed longsword bearing a dolphin-shaped agate on its pommel
590,Weapon:Blue-bladed longsword bearing a dolphin-shaped dwalgim on its pommel
591,Weapon:Blue-edged falchion highlighted with sweeping crimson flames
592,Weapon:Blue-edged falchion highlighted with sweeping crimson flames along the fire-blackened blade
593,Weapon:Blue-grey steel staff acid-etched with geometric runes
594,Weapon:Blue-stringed oak jranoki painted with graduated rows of lacquer seashells
595,Weapon:Blue-white steelstar
596,Weapon:Blued steel ceremonial dagger
597,Weapon:Blued steel claymore with a serrated blade and an iron-spiked pommel
598,Weapon:Blued steel icicle
599,Weapon:Blued steel iltesh dangling a trio of crow feathers
600,Weapon:Blued steel knife with a soulstone and onyx hilt
601,Weapon:Blued steel poignard
602,Weapon:Blued steel sabre etched with a silvery wave pattern
603,Weapon:Blued steel stiletto forged in the likeness of a heron's head
604,Weapon:Blued steel swept-hilt rapier
605,Weapon:Blued steel sword
606,Weapon:Blued tulwar with etched silver blade braces
607,Weapon:Blued-steel broadsword with a braided leather grip
608,Weapon:Blued-steel carving knife with a silverwillow handle
609,Weapon:Blued-steel claymore with a braided leather grip
610,Weapon:Blued-steel dao engraved with a skeletal viper (2)
611,Weapon:Blued-steel dao engraved with a skeletal viper (3)
612,Weapon:Blued-steel footwraps bound with blackened fox paw clasps
613,Weapon:Blued-steel halberd with a mahogany handle inset with a mongoose
614,Weapon:Blued-steel hammer with a leather-wrapped ironwood shaft
615,Weapon:Blued-steel hurling axe with a deeply serrated edge
616,Weapon:Blued-steel knuckles
617,Weapon:Blued-steel nimsha engraved with a mountain encircled by a crown
618,Weapon:Blued-steel parry stick detailed with prowling black foxes
619,Weapon:Blued-steel rapier with an obsidian and opal inlaid hilt
620,Weapon:Blued-steel sabre with a carved dragonfire amber pommel
621,Weapon:Blued-steel schiavona with a brass basket hilt
622,Weapon:Blunt flint-tip arrow
623,Weapon:Blunt flint-tip bolt
624,Weapon:Blunt stones with banding
625,Weapon:Blunt tip arrow
626,Weapon:Blunt tip bolt
627,Weapon:Blunt tip bolts
628,Weapon:Blunt-tip oak bolt
629,Weapon:Blunt-tipped arrow with chevron stripes
630,Weapon:Blunt-tipped arrows with stripes
631,Weapon:Blunt-tipped bolts with chevrons
632,Weapon:Blunted lance
633,Weapon:Blunted lance festooned with royal blue and gold satin ribbons
634,Weapon:Blunted lance wrapped in white and crimson silk
635,Weapon:Bo staff (crafted)
636,Weapon:Bo stick
637,Weapon:Bo stick carved with lifelike sprites
638,Weapon:Bo-stick with an iron-banded grip
639,Weapon:Boar-hide handwraps studded with vicious spikes
640,Weapon:Boar-tusk arrow
641,Weapon:Boar-tusk bolt
642,Weapon:Boarding axe
643,Weapon:Boarding axe (crafted)
644,Weapon:Boarding axe with a silverwood handle
645,Weapon:Boarding pike with a leaf blade
646,Weapon:Bocote-handled staff sling with a mammoth-hide leather pocket
647,Weapon:Bodice dagger with a trumpet flower shaped hilt
648,Weapon:Bodice dagger with an iris-shaped hilt
649,Weapon:Bodkin arrow
650,Weapon:Bog oak quarterstaff carved to resemble a long snake
651,Weapon:Bogbirch dart with a damite point
652,Weapon:Bogbirch half-handled riste embedded with shards of diamondique
653,Weapon:Bogbirch quarterstaff inlaid with Gerenshuge calligraphy
654,Weapon:Bogbirch shortbow with a morgawr leather grip
655,Weapon:Boggle-shaped rocks
656,Weapon:Boko
657,Weapon:Boko (crafted)
658,Weapon:Bola (metal)
659,Weapon:Bola (stone)
660,Weapon:Bola stitched with stacks of coins
661,Weapon:Bone and white ironwood quarterstaff carved with cloaked figures
662,Weapon:Bone blowgun with a leather grip
663,Weapon:Bone hafted repeating arbalest with pitted grooves
664,Weapon:Bone handled carving knife with a pair of thorned vines etched along the blade
665,Weapon:Bone shards
666,Weapon:Bone staff sling capped with a black shadowling
667,Weapon:Bone-bladed carving knife with a silk-wrapped handle
668,Weapon:Bone-handled carving knife
669,Weapon:Bone-handled carving knife (2)
670,Weapon:Bone-handled carving knife engraved with a lioness
671,Weapon:Bone-handled carving knife etched with a banyan tree
672,Weapon:Bone-handled cudgel with scorched markings
673,Weapon:Bone-handled cudgel with scorched markings (2)
674,Weapon:Bone-handled Dwarven kidney dagger
675,Weapon:Bone-handled hunting sword
676,Weapon:Bone-handled scalpel with an obsidian blade
677,Weapon:Bone-handled scepter topped with a silversteel skull
678,Weapon:Bone-handled shotel with an elegantly curved blade
679,Weapon:Bone-handled skinning knife
680,Weapon:Bone-handled throwing knife
681,Weapon:Bone-handled war club etched with dancing barbarians
682,Weapon:Bone-handled war club etched with dancing barbarians (2)
683,Weapon:Bone-hilted carving knife
684,Weapon:Bone-hilted carving knife with a tiny talisman-shaped cambrinth stone set into the pommel
685,Weapon:Bone-hilted cutlass with an etched blade
686,Weapon:Bone-hilted dirk with an etched steel blade
687,Weapon:Bone-hilted kanabu bearing an etched blade
688,Weapon:Bone-hilted keyiru
689,Weapon:Bone-hilted longsword with a curved horn pommel
690,Weapon:Bone-hilted sabre with an intricately engraved blade
691,Weapon:Bone-hilted skinning knife with a polished copper blade
692,Weapon:Bone-inlaid assassin's bow (1)
693,Weapon:Bone-inlaid assassin's bow (2)
694,Weapon:Bone-inlaid cane
695,Weapon:Bone-tipped arrow
696,Weapon:Bone-tipped ebony horseman's bow
697,Weapon:Bone-tipped yew short bow
698,Weapon:Bone-white witchclaw repeating crossbow with a pistol grip buttstock
699,Weapon:Boomerang (crafted)
700,Weapon:Bottle corks
701,Weapon:Bow designed for shipboard use
702,Weapon:Braided cane of steel and carved ironwood
703,Weapon:Braided cord bola affixed with grinning skulls
704,Weapon:Braided firesilk sling embroidered with firebreathing dragons
705,Weapon:Braided horsehair sling with a leather cup
706,Weapon:Braided leather sling
707,Weapon:Braided shadowleaf and korograth leather sling
708,Weapon:Braided silk and leather sling
709,Weapon:Braided wool sling
710,Weapon:Braided zerarin wool sling with a mammoth-hide cradle
711,Weapon:Branch hilt war sword with a smoky topaz garnishing the pommel
712,Weapon:Branch-shaped razaksel boomerang with a pounded design
713,Weapon:Branded nightstick scorched with a swirling pattern of burning birds
714,Weapon:Brass jailer's nightstick with inconspicuous studs
715,Weapon:Brass knuckles (1)
716,Weapon:Brass knuckles (2)
717,Weapon:Brass knuckles filed from a piece of pipe
718,Weapon:Brass parry stick spiraled like a unicorn horn
719,Weapon:Brass pellets
720,Weapon:Brass razor
721,Weapon:Brass wrench
722,Weapon:Brass-capped lance equipped with a gleaming red-gold vamplate
723,Weapon:Brass-capped tournament lance painted with royal blue and gold striping
724,Weapon:Brass-edged scimitar with a hilt molded into the shape of dolphin
725,Weapon:Brass-hafted faldenblade
726,Weapon:Brass-headed flanged mace with a goose-head handle
727,Weapon:Brass-hilted bastard sword with a jade wild centaur inset into the hilt
728,Weapon:Brass-hilted blackened katar
729,Weapon:Brass-hilted broadsword engraved with flames along the hand guard
730,Weapon:Brass-hilted claymore
731,Weapon:Brass-hilted dagger with a delicately etched blade
732,Weapon:Brass-hilted scimitar etched with the image of a ship
733,Weapon:Brass-inlaid cane
734,Weapon:Brass-inlaid mace with an ironwood haft
735,Weapon:Brass-inlaid serpentine falcata
736,Weapon:Briar-covered cane surmounted with a coy mistglass weasel
737,Weapon:Brick clumps
738,Weapon:Bright blue sling clasped with an engraved cambrinth disc
739,Weapon:Bright blue sling clasped with an iron clef note
740,Weapon:Bright green pinata stick shaped like a caterpillar
741,Weapon:Bright green togball smasher studded with brass rivets
742,Weapon:Bright orange scimitar
743,Weapon:Bright pink seahorse hobbyhorse covered with sequins
744,Weapon:Bright red indurium scimitar dangling a trio of feathers from its hilt
745,Weapon:Bright steel bastard sword with a platinum crossbar carved into a pair of curling ram horns
746,Weapon:Bright yellow enameled boomerang resembling a banana
747,Weapon:Brightly feathered dart
748,Weapon:Brilliant white alerce quarterstaff bound in colorful Imperial weave
749,Weapon:Briquet
750,Weapon:Briquet (crafted)
751,Weapon:Bristling spiked knuckles wrapped in a dried spiny seastars
752,Weapon:Broad curved falchion engraved with a skull and crossbones
753,Weapon:Broad curved falchion engraved with intricate elemental symbols
754,Weapon:Broad curved falchion engraved with stylized boars
755,Weapon:Broad iron staff weighted with alternating panels of black and blue gold
756,Weapon:Broad-barbed arrow
757,Weapon:Broad-bladed cinquedea with a brass hilt
758,Weapon:Broad-bladed dagger wrapped in cracked leather
759,Weapon:Broad-bladed Dwarven iron voulge with a stout hickory haft
760,Weapon:Broad-bladed khragen
761,Weapon:Broad-bladed parang with a ghostly white hilt
762,Weapon:Broad-head stone pike
763,Weapon:Broad-headed bronze spear
764,Weapon:Broad-headed halberd that has been polished to a gleaming shine
765,Weapon:Broad-headed short spear with countless stylized butcherbirds etched along the shaft
766,Weapon:Broadaxe
767,Weapon:Broadaxe (crafted)
768,Weapon:Broadhead arrow
769,Weapon:Broadsword (1)
770,Weapon:Broadsword (2)
771,Weapon:Broadsword (3)
772,Weapon:Broadsword (crafted)
773,Weapon:Broadsword etched with galloping horses
774,Weapon:Broadsword with a glaysker flower handguard
775,Weapon:Broadsword with a sharpened knife edge
776,Weapon:Broadsword with bright orange paint applied along the edge of the blade
777,Weapon:Broken barstool leg with thick leather straps
778,Weapon:Broken bell
779,Weapon:Broken boat oar (1)
780,Weapon:Broken boat oar (2)
781,Weapon:Broken bottle etched with a geometric symbol
782,Weapon:Broken doorknobs
783,Weapon:Broken glass bottle with jagged edges
784,Weapon:Broken Grey Raven prisoner's table leg
785,Weapon:Broken lead glass bottle with a cloth-wrapped neck
786,Weapon:Broken maple bow yoke
787,Weapon:Broken sleighbell
788,Weapon:Broken table-leg
789,Weapon:Broken thimbles
790,Weapon:Broken-bladed hoe
791,Weapon:Broken-handled huntsman's axe with the crest of the Paladins' Guild engraved upon the haft
792,Weapon:Broken-tipped scimitar
793,Weapon:Bronze bludgeon with a driftwood handle
794,Weapon:Bronze carving knife acid-etched with coyotes
795,Weapon:Bronze club
796,Weapon:Bronze cutlass tinted with a greenish patina
797,Weapon:Bronze dagger with a green gem set in the hilt
798,Weapon:Bronze double-headed hammer tied with an ornamental voile tassel
799,Weapon:Bronze forge hammer
800,Weapon:Bronze hammer
801,Weapon:Bronze knife
802,Weapon:Bronze pellets
803,Weapon:Bronze rapier
804,Weapon:Bronze ritual knife
805,Weapon:Bronze skinning knife
806,Weapon:Bronze spiked knuckles
807,Weapon:Bronze statue
808,Weapon:Bronze throwing dagger
809,Weapon:Bronze-banded boomerang of white ironwood
810,Weapon:Bronze-banded boomerang of white ironwood (2)
811,Weapon:Bronze-bladed fan with a linen wrapped handle
812,Weapon:Bronze-bladed katar etched with intertwining anemones
813,Weapon:Bronze-hilted cutlass with a finely etched blade
814,Weapon:Bronze-inlaid steel halberd with a polished mistwood haft
815,Weapon:Bronze-tipped Goblin longbow
816,Weapon:Bronze-tipped halberd
817,Weapon:Bronze-tipped walnut spear
818,Weapon:Bronzed Barbarian Charm School diploma
819,Weapon:Bronzed broadsword
820,Weapon:Bronzed flail with a mother-of-pearl inlaid handle
821,Weapon:Bronzed flail with a mother-of-pearl inlaid handle (2)
822,Weapon:Bronzed gauntlet with a seashell handle
823,Weapon:Bronzed koummya inlaid with an ivory horned owl
824,Weapon:Bronzed longsword with a horse head pommel
825,Weapon:Brushed bronze katavdar etched with brightly burnished crossed scimitars
826,Weapon:Brushed gold carving knife with a down-curved blade
827,Weapon:Brushed gold longsword with a double-wrapped leather hilt
828,Weapon:Brushed silver claymore
829,Weapon:Brushed silver elbow spikes
830,Weapon:Brushed silver knee spikes
831,Weapon:Brushed silver spiked knuckles
832,Weapon:Brushed steel claymore
833,Weapon:Brushed steel throwing spike stamped with a crouching panther
834,Weapon:Brushed windsteel knuckles with sand spider grips
835,Weapon:Brushed-silver broadsword etched with a laurel vine
836,Weapon:Brushed-silver broadsword etched with a laurel vine along the blade
837,Weapon:Brushed-steel ceremonial dagger (1)
838,Weapon:Brushed-steel ceremonial dagger (2)
839,Weapon:Brutal spiked club wrapped about the handle with ragged horsehide leather
840,Weapon:Brutish broad-bladed glaive wrapped with shaggy arbelog fur
841,Weapon:Bulhawf (crafted)
842,Weapon:Burnished bastard sword with a soft scaled grip
843,Weapon:Burnished brass garz engraved with a soaring eagle
844,Weapon:Burnished broadsword with a leather wrapped handle and pommel shaped like a clenched fist
845,Weapon:Burnished broadsword with a leather wrappped handle and pommel shaped like a clenched fist
846,Weapon:Burnished bronze garz engraved with a soaring hawk
847,Weapon:Burnished bronze hhr'ata with a leather-wrapped haft
848,Weapon:Burnished golden greatsword with a sweeping adder hilt (1)
849,Weapon:Burnished golden greatsword with a sweeping adder hilt (2)
850,Weapon:Burnished greatsword with an ebony mongoose twisting around the hilt
851,Weapon:Burnished silver stiletto
852,Weapon:Burnished steel greatsword with an intricately wrought handguard
853,Weapon:Burnished steel katar with a jeweled grip
854,Weapon:Burnished two-handed sword with an emerald intaglio pommel
855,Weapon:Butcher knife
856,Weapon:Butcher's knife
857,Weapon:Butterfly spear wrapped in saffron silk
858,Weapon:BYE! pellet
859,Weapon:Caiman leather footwraps
860,Weapon:Calcified femur
861,Weapon:Calcified humerus bone with one oddly enlarged end
862,Weapon:Camouflaged alaca chunenguti with a soft desumos hide grip
863,Weapon:Candle stubs
864,Weapon:Candy-cane parry stick
865,Weapon:Cane (metal)
866,Weapon:Cane (wood)
867,Weapon:Cane-hilted katar
868,Weapon:Capstan bar
869,Weapon:Caracal fang carving knife
870,Weapon:Carefully sharpened and soot-stained poker
871,Weapon:Carved apple-wood croupier's stick
872,Weapon:Carved apple-wood croupier's stick (2)
873,Weapon:Carved bamboo-hilted scimitar
874,Weapon:Carved ban-minahle light crossbow bearing a cambrinth medallion on the stock
875,Weapon:Carved ban-minahle light crossbow bearing a circular cambrinth medallion on the stock
876,Weapon:Carved birch stonebow with a bright white leather sling
877,Weapon:Carved birch stonebow with a bright white leather sling (2)
878,Weapon:Carved cedar staff sling
879,Weapon:Carved cedar stonebow with a beige leather sling
880,Weapon:Carved cedar stonebow with a beige leather sling (2)
881,Weapon:Carved cypress stonebow with a pale pink leather sling
882,Weapon:Carved cypress stonebow with a pale pink leather sling (2)
883,Weapon:Carved dragonwood staff set with an orb of iridescent cambrinth
884,Weapon:Carved ebony stonebow with black leather sling
885,Weapon:Carved ebony stonebow with black leather sling (2)
886,Weapon:Carved grenga wood boomerang
